ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
17857,Fabian Cancellara,M,35,186,81,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,Gold
17872,Philippe Christophe Luciene Candeloro,M,21,170,60,France,FRA,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Men's Singles,Bronze
17872,Philippe Christophe Luciene Candeloro,M,25,170,60,France,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Men's Singles,Bronze
17873,Adil Candemir,M,NA,NA,NA,Turkey,TUR,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
17874,douard Candeveau,M,22,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Pairs,Bronze
17874,douard Candeveau,M,26,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Gold
17899,Henry Albert Canet,M,34,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Bronze
17899,Henry Albert Canet,M,34,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,Bronze
65432,Eirik Kvalfoss,M,24,179,69,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,Bronze
17948,Giovanni Canova,M,39,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Gold
17948,Giovanni Canova,M,43,NA,NA,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Bronze
17966,Fernand Canteloube,M,19,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",Bronze
17966,Fernand Canteloube,M,19,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Gold
17976,Ernesto Canto Gudio,M,24,170,60,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,Gold
17977,Flvio Vianna de Ulha Canto,M,29,179,81,Brazil,BRA,2004 Summer,2004,Summer,"Athens,GR",Judo,Judo Men's Half-Middleweight,Bronze
17980,"Luigi ""Gino"" Cantone",M,31,NA,NA,Italy,ITA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",Gold
17980,"Luigi ""Gino"" Cantone",M,31,NA,NA,Italy,ITA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Silver
17985,Christian Cantwell,M,27,193,154,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,Silver
17995,Cao Lei,F,24,168,75,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Gold
17996,Cao Mianying,F,29,176,71,China,CHN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Silver
18005,Cao Yuan,M,17,160,42,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Gold
18005,Cao Yuan,M,21,160,42,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Springboard,Gold
18005,Cao Yuan,M,21,160,42,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Bronze
18007,Cao Zhongrong,M,30,180,73,China,CHN,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
18010,Reto Capadrutt,M,19,175,55,Switzerland-2,SUI,1932 Winter,1932,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,Silver
18011,Libor Capalini,M,31,174,64,Czech Republic,CZE,2004 Summer,2004,Summer,"Athens,GR",Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
18018,Frantiek apek,M,33,NA,NA,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Gold
18022,Christophe Capelle,M,28,184,73,France,FRA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
115941,Werner Mortimer Stuber,M,24,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
117230,Carl Torsten Leopold Sylvan,M,29,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
18040,Joaqun Capilla Prez,M,19,168,NA,Mexico,MEX,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,Bronze
18040,Joaqun Capilla Prez,M,23,168,NA,Mexico,MEX,1952 Summer,1952,Summer,Helsinki,Diving,Diving Men's Platform,Silver
18040,Joaqun Capilla Prez,M,27,168,NA,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Diving,Diving Men's Springboard,Bronze
18040,Joaqun Capilla Prez,M,27,168,NA,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Diving,Diving Men's Platform,Gold
18063,Tranquilo Capozzo Zironda,M,34,NA,NA,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Double Sculls,Gold
18071,Federico Cappellazzo,M,23,175,70,Italy,ITA,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
2638,Team Sweden,M,NA,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Bronze
18078,Sergio Caprari,M,20,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Featherweight,Silver
18080,Jennifer Marie Capriati,F,16,173,61,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Gold
18083,Corina Oana Cprioriu,F,26,161,57,Romania,ROU,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,Silver
18095,Petre Capusta,M,23,171,77,Romania,ROU,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
18099,Oreste Capuzzo,M,23,167,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
18107,Bruno Carabetta,M,22,172,72,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Bronze
18118,Benot Pierre Caranobe,M,28,164,60,France,FRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
18130,Michael Carbajal,M,21,165,48,United States,USA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,Silver
18144,Lorenzo Carboncini,M,23,191,91,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
18150,Ona Carbonell Ballestero,F,22,174,54,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
18150,Ona Carbonell Ballestero,F,22,174,54,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
18204,Rogrio Sampaio Cardoso,M,24,NA,NA,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,Gold
18216,Jacques Carette,M,25,176,63,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
18222,Mary Louise Carew (-Armstrong),F,18,157,45,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
18228,Kenneth Anton Carey,M,39,NA,NA,Angelita,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 8 metres,Gold
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Gold
18232,"Richard John ""Rick"" Carey",M,21,183,82,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
18242,George Aristides Caridia (Karidias-),M,39,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",Silver
18242,George Aristides Caridia (Karidias-),M,39,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",Silver
119567,Bendt Hans ke Thelning,M,31,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
124483,Adolf Dirk Coenraad van der Voort van Zijp,M,31,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Gold
124483,Adolf Dirk Coenraad van der Voort van Zijp,M,31,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
18254,Carl Ehrenfried Carlberg,M,23,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
18255,Gustaf Eric Carlberg,M,28,175,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Silver
18255,Gustaf Eric Carlberg,M,32,175,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
18255,Gustaf Eric Carlberg,M,32,175,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Gold
18255,Gustaf Eric Carlberg,M,32,175,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Silver
18255,Gustaf Eric Carlberg,M,32,175,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold
18257,Gustaf Vilhelm Carlberg,M,26,NA,NA,Sweden,SWE,1906 Summer,1906,Summer,"Athens,GR",Shooting,"Shooting Men's Dueling Pistol Au Commandement, 25 metres",Bronze
18257,Gustaf Vilhelm Carlberg,M,28,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Silver
18257,Gustaf Vilhelm Carlberg,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
18257,Gustaf Vilhelm Carlberg,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Gold
18257,Gustaf Vilhelm Carlberg,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Silver
18257,Gustaf Vilhelm Carlberg,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres",Gold
18257,Gustaf Vilhelm Carlberg,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold
18257,Gustaf Vilhelm Carlberg,M,44,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
18258,Gustaf Fredrik Carln,M,21,177,67,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
18262,Laura Gabriela Crlescu-Badea,F,22,168,56,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Bronze
18262,Laura Gabriela Crlescu-Badea,F,26,168,56,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Individual",Gold
18262,Laura Gabriela Crlescu-Badea,F,26,168,56,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Team",Silver
18263,Per Hjalmar Ludvig Carleson,M,31,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Bronze
18263,Per Hjalmar Ludvig Carleson,M,35,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Silver
18264,Gillian Carleton,F,22,179,68,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze
18266,"Jesse Landis ""Lee"" Carleton",M,41,NA,NA,United States Golf Association-3,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Bronze
18270,Arnaldo Carli,M,18,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
18278,"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,Silver
18278,"Jazmin Roxy ""Jazz"" Carlin",F,25,175,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,Silver
18282,"Daniel Thomas ""Dan"" Carlisle",M,28,183,79,United States,USA,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,Bronze
18290,John Wesley Carlos,M,23,193,85,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,Bronze
18297,Carl Christian Peder Carlsen,M,25,NA,NA,Denmark,DEN,1906 Summer,1906,Summer,"Athens,GR",Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
18309,"Robert Earl ""Bob"" Carlson",M,27,NA,NA,Gallant,USA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed 6 metres,Silver
18312,Conrad Marentius Carlsrud,M,22,NA,NA,Norway,NOR,1906 Summer,1906,Summer,"Athens,GR",Gymnastics,Gymnastics Men's Team All-Around,Gold
18312,Conrad Marentius Carlsrud,M,24,NA,NA,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
18315,Carl Allan Carlsson (-Ekebck),M,21,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Featherweight,Bronze
18327,"Gustaf Vilhelm ""Gsta"" Carlsson",M,22,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",Bronze
18327,"Gustaf Vilhelm ""Gsta"" Carlsson",M,22,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Bronze
18335,Aron Lars-Gran Carlsson,M,30,183,91,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,Silver
18347,Lily Marie Louise Carlstedt-Kelsby,F,22,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Javelin Throw,Bronze
18349,Guy Albert Carlton,M,30,183,110,United States,USA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
18352,"William H. ""Bill"" Carlucci",M,29,178,73,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
18364,"Daniel Edwin ""Ed"" Carmichael",M,25,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Bronze
18365,Malcolm James Carmichael,M,24,185,80,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Bronze
18366,Nelson Graham Carmichael,M,26,178,79,United States,USA,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze
18369,Giovanni Carminucci,M,20,169,68,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Bronze
18369,Giovanni Carminucci,M,20,169,68,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,Silver
18370,Pasquale Carminucci,M,22,163,65,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Bronze
18373,"Robert John ""Bob"" Carmody",M,26,158,51,United States,USA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,Bronze
18374,Adriana Carmona Gutirrez,F,30,177,75,Venezuela,VEN,2004 Summer,2004,Summer,"Athens,GR",Taekwondo,Taekwondo Women's Heavyweight,Bronze
18385,Wlter Carmona,M,27,183,86,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Middleweight,Bronze
18389,Olivia Frances Carnegie-Brown,F,25,181,73,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
18393,Arthur Ashton Carnell,M,46,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 and 100 yards",Gold
18404,"Lester Nelson ""Les"" Carney",M,26,178,75,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,Silver
18410,Team Italy,M,NA,NA,NA,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
18427,"Christine ""Kiki"" Caron (-Garin)",F,16,172,66,France,FRA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,Silver
18430,Stphan Malcolm Caron,M,22,200,82,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18430,Stphan Malcolm Caron,M,26,200,82,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18439,Stefano Carozzo,M,29,193,82,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
18440,"Bernard ""Berend"" Carp",M,19,NA,NA,Oranje,NED,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6.5 metres,Gold
18441,"Johan Robert ""Joop"" Carp",M,23,184,NA,Oranje,NED,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6.5 metres,Gold
18441,"Johan Robert ""Joop"" Carp",M,27,184,NA,Willem-Six,NED,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 6 metres,Bronze
18444,Luigi Arturo Carpaneda,M,30,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Gold
18444,Luigi Arturo Carpaneda,M,34,NA,NA,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",Silver
18455,"William Kenneth ""Ken"" Carpenter",M,23,190,102,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Discus Throw,Gold
18456,Kip Carpenter,M,22,178,73,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,Bronze
18457,Leonard Griswold Carpenter,M,21,187,NA,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
18459,"Helen Constance ""Connie"" Carpenter-Phinney",F,27,178,59,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",Gold
127290,Georg Gustaf Wilhelm von Braun,M,38,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
18471,"William Arthur ""Bill"" Carr",M,22,172,66,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Gold
18471,"William Arthur ""Bill"" Carr",M,22,172,66,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
18472,"William John ""Bill"" Carr",M,23,NA,NA,Vesper Boat Club,USA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
18474,"Catherine L. ""Cathy"" Carr (-West)",F,18,170,52,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,Gold
18474,"Catherine L. ""Cathy"" Carr (-West)",F,18,170,52,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
18478,Geoffrey Carr,M,26,NA,NA,Thames Rowing Club,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Silver
18481,Henry William Carr,M,21,191,84,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,Gold
18481,Henry William Carr,M,21,191,84,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
18484,"Nathaniel ""Nate"" Carr",M,28,165,68,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
18485,Sabin William Carr,M,23,185,76,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Pole Vault,Gold
3006,Team Sweden,M,NA,NA,NA,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
18500,Cecilia Carranza Saroli,F,29,164,63,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Gold
65432,Eirik Kvalfoss,M,24,179,69,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
18526,Michel Robert Carrega,M,37,178,83,France,FRA,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Trap,Silver
18539,Ricardo Luis Carreras,M,22,169,54,United States,USA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Bantamweight,Bronze
18550,Sara Maree Carrigan,F,23,168,60,Australia,AUS,2004 Summer,2004,Summer,"Athens,GR",Cycling,"Cycling Women's Road Race, Individual",Gold
18556,Gilberto Carrillo Quesada,M,21,188,81,Cuba,CUB,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,Silver
18563,Lisa Carrington,F,23,168,63,New Zealand,NZL,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Gold
18563,Lisa Carrington,F,27,168,63,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Gold
18563,Lisa Carrington,F,27,168,63,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
18582,Julian Paul Carroll,M,17,188,80,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
18595,"Schuyler Anthony ""Sky"" Carron",M,26,NA,NA,United States-2,USA,1948 Winter,1948,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Two,Bronze
18598,Michael Carruth,M,25,173,59,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Welterweight,Gold
18602,"Caitlin A. ""Kitty"" Carruthers (-Conrad)",F,22,152,44,United States-1,USA,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,Silver
18604,Peter W. Carruthers,M,24,180,70,United States-1,USA,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,Silver
18609,Gladys Helena Carson (-Hewitt),F,21,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
18614,"David Krynauw Enslin ""Dave"" Carstens",M,NA,NA,NA,South Africa,RSA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Gold
18617,Wilhelm Emil Carstens,M,31,NA,NA,Favorite Hammonia-3,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
18619,Fritze Wulff Carstensen (Nathansen-),F,23,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
